Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
44397689,000001AC,false,Rx,0,8,00,28,00,00,00,00,00,00,
44398689,00000226,false,Rx,0,8,84,BA,FD,FF,AA,20,07,42,
44398717,00000227,false,Rx,0,8,02,3A,1E,08,00,F2,A7,02,
44398746,000002FF,false,Rx,0,8,E0,B2,00,C1,00,00,00,00,
44398794,00000472,false,Rx,0,8,5C,EC,00,40,08,41,00,45,
44398823,00000316,false,Rx,0,8,C0,57,FE,A4,0A,80,0A,00,
44399688,00000473,false,Rx,0,8,5F,24,00,25,00,00,00,78,
44399737,00000146,false,Rx,0,8,21,54,BA,10,04,01,00,00,
44399780,00000317,false,Rx,0,8,00,00,05,00,00,00,00,00,
44399810,00000147,false,Rx,0,8,00,04,7D,00,40,00,00,00,
44400689,00000474,false,Rx,0,8,53,98,00,00,00,00,00,10,
44400731,00000148,false,Rx,0,8,00,00,00,00,00,5E,40,05,
44400771,000001B1,false,Rx,0,8,1A,E3,BA,00,72,00,00,00,
44400799,00000149,false,Rx,0,8,00,00,00,00,00,00,00,00,
44401688,000001B2,false,Rx,0,8,23,00,04,0E,8C,00,79,EA,
44401722,000001B3,false,Rx,0,8,8C,16,00,00,61,65,69,65,
44401763,000002AB,false,Rx,0,8,33,74,F5,2B,00,00,04,00,
44401790,000001B4,false,Rx,0,8,63,67,17,00,00,40,01,00,
44402689,0000011B,false,Rx,0,8,17,19,C4,05,80,08,A8,02,
44402719,0000012B,false,Rx,0,8,50,E3,C4,06,00,00,08,00,
44402760,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
44402787,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
44403904,000001E1,false,Rx,0,8,C2,28,F4,02,00,00,00,00,
44403999,00000161,false,Rx,0,8,7B,5D,62,03,00,00,00,02,
44404111,0000010B,false,Rx,0,8,B6,9E,7E,00,00,17,00,05,
44404160,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
44404461,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
44404514,000001E2,false,Rx,0,8,00,00,00,00,00,00,00,00,
44404600,0000010D,false,Rx,0,8,F2,02,17,00,10,00,00,35,
44404646,000002AC,false,Rx,0,8,00,FF,FF,00,00,40,00,50,
44405736,0000010E,false,Rx,0,8,82,00,0A,00,82,C0,AB,57,
44405796,000002AD,false,Rx,0,8,00,01,00,40,FF,FF,FF,0F,
44405842,00000565,false,Rx,0,8,66,02,00,00,00,00,FF,FF,
44405871,000002AE,false,Rx,0,8,01,00,FF,3F,00,01,00,00,
44405901,000002B6,false,Rx,0,8,D4,6B,F5,01,00,00,00,40,
44406690,00000121,false,Rx,0,8,7E,BC,7E,00,00,20,00,05,
44406729,000002B7,false,Rx,0,8,12,09,7F,00,00,04,00,00,
44406771,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,34,
44406810,000002B8,false,Rx,0,8,23,B1,0B,00,00,00,00,00,
44407688,00000061,false,Rx,0,8,80,E6,60,00,00,00,00,00,
44407739,00000123,false,Rx,0,8,F2,02,20,00,10,00,00,35,
44407770,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
44407800,00000124,false,Rx,0,8,82,00,0A,00,82,00,20,40,
44408760,00000063,false,Rx,0,8,A5,01,15,00,00,08,FD,00,
44408859,000002B9,false,Rx,0,8,0A,00,00,00,00,00,00,00,
44408941,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
44409020,000002C1,false,Rx,0,8,45,E1,FB,21,00,41,00,A1,
44409094,000000A1,false,Rx,0,8,75,78,60,02,04,00,00,00,
44409200,000002C2,false,Rx,0,8,40,00,00,00,00,00,00,00,
44409819,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
44409893,000002C3,false,Rx,0,8,00,00,00,00,00,00,00,00,
44409950,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
44410696,000002C4,false,Rx,0,8,00,00,00,00,00,00,00,00,
44411058,0000033B,false,Rx,0,8,0D,C4,FB,00,00,00,00,00,
44411166,000002E1,false,Rx,0,8,E8,B7,F5,00,00,00,00,40,
44411239,0000033C,false,Rx,0,8,00,00,00,00,F0,00,00,00,
44411321,000002E2,false,Rx,0,8,FD,00,00,00,00,14,00,04,
44412020,0000033D,false,Rx,0,8,00,00,00,00,00,00,00,00,
44412085,000001A1,false,Rx,0,8,B3,52,62,FE,F7,7F,64,00,
44412160,000002E3,false,Rx,0,8,00,00,00,00,00,00,72,01,
44412317,000001A2,false,Rx,0,8,00,00,00,00,00,08,00,00,
44412790,000002E4,false,Rx,0,8,02,00,00,00,00,00,00,00,
44412912,0000019B,false,Rx,0,8,32,D5,D3,00,00,E4,00,00,
44412977,000001A3,false,Rx,0,8,FF,F3,3F,00,00,00,00,00,
44413882,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
44413932,000001A4,false,Rx,0,8,FE,07,00,00,00,00,00,00,
44413965,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
44414000,0000033E,false,Rx,0,8,00,00,00,00,00,00,00,00,
44414737,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
44414814,00000380,false,Rx,0,8,AD,D7,FF,00,00,00,00,01,
44414890,000003B2,false,Rx,0,8,36,15,FF,02,29,2F,34,00,
44414958,00000356,false,Rx,0,8,16,DB,FD,00,00,00,00,00,
44415454,00000357,false,Rx,0,8,00,00,00,00,00,4B,4D,48,
44415505,00000358,false,Rx,0,8,35,41,45,4D,52,37,33,4F,
44415631,00000359,false,Rx,0,8,51,4F,34,52,4A,35,33,00,
44416780,0000036F,false,Rx,0,8,28,31,01,00,00,00,00,00,
44416917,00000427,false,Rx,0,8,1D,86,FF,00,80,0A,00,00,
44417324,0000037F,false,Rx,0,8,93,40,52,24,41,02,00,00,
44417392,00000383,false,Rx,0,8,C1,AA,00,00,02,00,00,00,
44417461,000003B0,false,Rx,0,8,72,37,FF,C7,00,00,03,C0,
44417528,000003B1,false,Rx,0,8,9B,3C,FF,40,00,00,20,00,
44421759,0000042A,false,Rx,0,8,F4,DE,FF,01,00,10,00,00,
44422696,000001FB,false,Rx,0,8,0F,05,7A,00,00,00,00,00,
44422728,000001FC,false,Rx,0,8,00,00,00,00,00,00,00,00,
44423690,000001FD,false,Rx,0,8,00,1A,03,00,00,00,00,00,
44423720,00000384,false,Rx,0,8,9C,14,01,00,00,FF,00,21,
44423760,000001FE,false,Rx,0,8,00,00,00,00,00,00,00,00,
44431725,00000405,false,Rx,0,8,BD,30,00,00,00,01,00,00,
44431796,00000410,false,Rx,0,8,3B,10,4C,3C,4F,6A,FF,FF,
44432780,00000411,false,Rx,0,8,CF,51,50,50,00,00,44,04,
44432863,00000412,false,Rx,0,8,48,10,00,00,00,00,04,00,
44432893,00000413,false,Rx,0,8,54,90,00,41,00,00,00,00,
44433998,000004F0,false,Rx,0,8,4A,13,27,36,48,1A,17,02,
44434084,00000414,false,Rx,0,8,26,20,00,00,28,00,00,00,
44434205,00000416,false,Rx,0,8,55,00,00,00,00,00,00,00,
44434279,00000417,false,Rx,0,8,69,30,00,00,00,01,00,00,
44434994,00000418,false,Rx,0,8,A7,30,00,00,12,4C,00,00,
44435056,00000419,false,Rx,0,8,8A,70,20,D5,85,89,65,00,
44439785,000002E6,false,Rx,0,8,FD,29,F2,01,00,00,00,15,
44439843,000002E7,false,Rx,0,8,0A,00,00,00,00,00,00,00,
44440690,000002E8,false,Rx,0,8,00,00,00,00,00,00,00,00,
44440729,00000256,false,Rx,0,8,E9,7B,F2,15,00,00,00,01,
44440772,000002E9,false,Rx,0,8,00,00,00,00,00,00,00,00,
44440819,00000257,false,Rx,0,8,00,95,2E,1B,72,07,00,95,
44441692,00000036,false,Rx,0,8,BF,2F,93,51,05,00,25,01,
44441727,00000258,false,Rx,0,8,03,46,1D,00,10,15,00,14,
44441767,00000037,false,Rx,0,8,00,57,01,10,82,40,82,00,
44441820,00000259,false,Rx,0,8,67,05,8D,3C,50,02,00,00,
44441849,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
44442686,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
44447690,000002BF,false,Rx,0,8,FF,FF,FF,00,00,00,00,00,
44447739,0000047F,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
44447778,00000653,false,Rx,0,8,0A,19,03,01,02,2A,00,00,
44451690,0000012B,false,Rx,0,8,23,DA,C9,06,00,00,08,00,
44451745,0000011B,false,Rx,0,8,64,20,C9,05,80,08,A8,02,
44452691,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
44452720,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
44453691,0000010B,false,Rx,0,8,4C,60,83,00,00,17,00,05,
44453732,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
44453776,0000010D,false,Rx,0,8,F2,02,17,00,10,00,00,35,
44454686,0000010E,false,Rx,0,8,82,00,0A,00,82,C0,AB,57,
44456690,00000121,false,Rx,0,8,84,42,83,00,00,20,00,05,
44456750,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,34,
44456803,00000123,false,Rx,0,8,F2,02,20,00,10,00,00,35,
44456833,00000124,false,Rx,0,8,82,00,0A,00,82,00,20,40,
44457691,00000061,false,Rx,0,8,FF,CA,65,00,00,00,00,00,
44457731,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
44457785,00000063,false,Rx,0,8,A5,01,15,00,00,08,FD,00,
44457819,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
44458689,000000A1,false,Rx,0,8,7A,93,65,02,04,00,00,00,
44458725,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
44458754,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
44462690,0000019B,false,Rx,0,8,8A,D4,D8,00,00,E4,00,00,
44462734,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
44463689,00000487,false,Rx,0,8,00,00,00,00,00,00,00,00,
44463732,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
44463757,00000642,false,Rx,0,8,FF,FF,FF,FF,FF,FF,00,00,
44463786,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
44466690,0000030B,false,Rx,0,8,B4,73,FC,00,04,00,00,00,
44466718,0000030C,false,Rx,0,8,00,00,0E,00,2C,00,A0,0F,
44467691,0000030D,false,Rx,0,8,00,00,00,00,FF,00,00,00,
44467732,0000030E,false,Rx,0,8,00,00,30,05,21,00,00,04,
44473688,000004F0,false,Rx,0,8,4A,13,27,36,48,1A,17,02,
44477690,00000396,false,Rx,0,8,47,29,F9,0F,0C,03,00,02,
44478689,00000397,false,Rx,0,8,26,90,00,00,00,00,00,00,
44478717,00000398,false,Rx,0,8,00,00,00,00,00,00,00,00,
44478747,000002D6,false,Rx,0,8,72,9A,F9,00,00,00,00,00,
44478771,000002EB,false,Rx,0,8,82,AE,F9,09,0C,03,00,02,
44479691,000002D7,false,Rx,0,8,00,00,00,00,03,00,00,09,
44479729,000002EC,false,Rx,0,8,40,69,00,00,00,00,00,00,
44479760,000002D8,false,Rx,0,8,0A,00,00,00,00,00,38,30,
44479800,000002ED,false,Rx,0,8,00,00,00,00,00,00,00,00,
44480686,000002D9,false,Rx,0,8,00,00,00,00,00,00,00,00,
44480714,000002EE,false,Rx,0,8,00,00,00,00,00,00,00,00,
44481691,00000236,false,Rx,0,8,5F,47,F5,00,4E,48,B6,65,
44482689,00000151,false,Rx,0,8,8A,A3,F5,A0,C8,00,28,08,
44482715,00000237,false,Rx,0,8,00,25,95,00,00,6C,1D,00,
44482762,00000152,false,Rx,0,8,07,07,07,00,2E,00,00,00,
44482793,000001F6,false,Rx,0,8,D0,7F,F5,00,00,00,00,0E,
44482838,00000153,false,Rx,0,8,00,00,00,00,00,00,00,00,
44483691,000001F7,false,Rx,0,8,2E,00,B4,00,00,00,00,00,
44483719,00000154,false,Rx,0,8,00,00,00,00,00,00,00,00,
44483760,000001F8,false,Rx,0,8,00,55,00,50,00,00,00,00,
44483788,000002FB,false,Rx,0,8,3C,AE,F5,04,FD,09,C4,C4,
44484689,000001F9,false,Rx,0,8,14,00,A0,C8,14,00,14,00,
44484728,000002FC,false,Rx,0,8,07,00,07,08,00,00,90,97,
44484759,00000238,false,Rx,0,8,00,00,FD,00,00,00,00,00,
44484802,000002FD,false,Rx,0,8,00,00,00,00,00,1C,09,EA,
44485698,00000239,false,Rx,0,8,00,00,00,00,01,00,00,00,
44485726,000002FE,false,Rx,0,8,00,00,72,01,00,28,00,00,
44485760,0000025B,false,Rx,0,8,D7,69,F5,40,40,20,00,00,
44485791,00000326,false,Rx,0,8,CE,E6,F5,00,00,00,00,00,
44486739,0000025C,false,Rx,0,8,00,00,2E,00,23,63,08,00,
44486938,00000327,false,Rx,0,8,00,00,00,00,05,00,00,00,
44486972,0000025D,false,Rx,0,8,00,C8,00,00,00,80,C0,70,
44487014,00000328,false,Rx,0,8,B4,00,14,00,00,55,00,00,
44487041,0000025E,false,Rx,0,8,76,02,09,0A,00,00,00,00,
44487821,00000329,false,Rx,0,8,A0,50,00,00,00,00,00,00,
44487861,00000331,false,Rx,0,8,06,94,F5,F1,C8,A0,2C,97,
44488043,00000332,false,Rx,0,8,C8,0A,E0,01,00,00,00,00,
44488072,00000333,false,Rx,0,8,00,00,00,1C,0C,40,20,A0,
44488689,00000334,false,Rx,0,8,C8,00,00,00,40,69,C7,86,
44490700,00000036,false,Rx,0,8,3F,3D,98,51,05,00,25,01,
44491699,00000037,false,Rx,0,8,00,73,01,10,8C,40,8C,00,
44491727,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
44491753,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
44491798,000001F1,false,Rx,0,8,24,F9,48,00,00,00,24,00,
44492687,000001F2,false,Rx,0,8,00,00,00,00,00,00,00,00,
44492717,00000091,false,Rx,0,8,8D,54,F3,00,00,00,00,00,
44492753,00000092,false,Rx,0,8,00,00,00,00,00,00,00,00,
44493688,00000093,false,Rx,0,8,00,00,00,00,00,00,00,00,
44493732,00000094,false,Rx,0,8,00,00,00,00,00,00,00,00,
44496687,000001AB,false,Rx,0,8,25,D3,FA,40,70,48,00,00,
44497701,000001AC,false,Rx,0,8,00,28,00,00,00,00,00,00,
44499695,00000146,false,Rx,0,8,5E,78,BF,10,04,01,00,00,
44499744,00000147,false,Rx,0,8,00,04,7D,00,40,00,00,00,
44499821,00000148,false,Rx,0,8,00,00,00,00,00,5E,40,05,
44500697,00000149,false,Rx,0,8,00,00,00,00,00,00,00,00,
44500745,000001B1,false,Rx,0,8,65,CF,BF,00,72,00,00,00,
44500789,000001B2,false,Rx,0,8,23,00,04,0E,8C,00,79,EA,
44500818,000001B3,false,Rx,0,8,8C,16,00,00,61,65,69,65,
44501686,000001B4,false,Rx,0,8,63,67,17,00,00,40,01,00,
44501731,0000012B,false,Rx,0,8,BC,B2,CE,06,00,00,08,00,
44501772,0000011B,false,Rx,0,8,FB,48,CE,05,80,08,A8,02,
44502698,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
44502736,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
44502771,00000161,false,Rx,0,8,8D,75,67,03,00,00,00,02,
44502813,000004A3,false,Rx,0,8,80,00,48,0B,3E,00,00,00,
44503688,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
44503718,000004A4,false,Rx,0,8,FF,FF,FF,00,00,00,00,00,
44503746,0000010B,false,Rx,0,8,2F,F0,88,02,00,19,00,05,
44503785,00000415,false,Rx,0,8,40,13,10,00,08,01,00,00,
44504837,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
44504919,00000566,false,Rx,0,8,16,02,00,00,00,00,FF,FF,
44504990,0000010D,false,Rx,0,8,F2,02,19,00,10,00,00,35,
44505070,0000010E,false,Rx,0,8,8C,00,0A,00,8C,C0,AB,57,
44506700,00000121,false,Rx,0,8,1B,B3,88,05,00,22,00,05,
44506750,00000122,false,Rx,0,8,FF,D9,67,1F,3C,32,3C,34,
44506775,000003AA,false,Rx,0,8,FF,00,D0,00,54,00,00,00,
44506820,00000123,false,Rx,0,8,F2,02,22,00,10,00,00,35,
44507689,00000061,false,Rx,0,8,7E,BE,6A,00,00,00,00,00,
44507726,00000124,false,Rx,0,8,8C,00,0A,00,8C,00,20,40,
44507775,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
44507822,00000063,false,Rx,0,8,A5,01,15,00,00,08,FD,00,
44508686,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
44508716,000000A1,false,Rx,0,8,4A,BE,6A,02,04,00,00,00,
44508741,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
44509021,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
44511764,0000036F,false,Rx,0,8,20,41,01,00,00,00,00,00,
44511823,0000037F,false,Rx,0,8,2A,50,52,24,41,02,00,00,
44511913,000001A1,false,Rx,0,8,CC,7E,67,FE,F7,7F,64,00,
44511993,00000111,false,Rx,0,8,B6,48,D3,01,00,00,00,00,
44512738,000001A2,false,Rx,0,8,00,00,00,00,00,08,00,00,
44512781,00000112,false,Rx,0,8,00,00,00,00,00,00,00,00,
44512810,0000019B,false,Rx,0,8,F5,F8,DD,00,00,E4,00,00,
44513913,00000113,false,Rx,0,8,00,00,00,00,00,00,00,00,
44514015,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
44514075,00000114,false,Rx,0,8,00,00,00,00,00,00,00,00,
44514521,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
44514605,000001A3,false,Rx,0,8,FF,F3,3F,00,00,00,00,00,
44514640,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
44514679,000001A4,false,Rx,0,8,FE,07,00,00,00,00,00,00,
44524726,00000495,false,Rx,0,8,49,00,00,00,00,00,00,00,
44533725,000001E6,false,Rx,0,8,D4,4C,F1,02,00,00,00,00,
44533784,000001BB,false,Rx,0,8,CC,28,F1,02,00,00,00,0A,
44533876,000001BC,false,Rx,0,8,32,00,00,00,03,00,00,00,
44533951,000001BD,false,Rx,0,8,00,00,00,00,00,00,00,00,
44534877,000001E7,false,Rx,0,8,00,00,22,03,20,01,00,00,
44540731,000003B6,false,Rx,0,8,30,10,F9,00,00,00,00,33,
44540782,000003B7,false,Rx,0,8,32,00,00,00,00,00,00,00,
44540824,000003B8,false,Rx,0,8,EE,02,00,00,00,00,69,0E,
44541697,00000036,false,Rx,0,8,40,11,9D,51,05,00,25,01,
44541741,000003B9,false,Rx,0,8,00,00,00,00,00,00,00,00,
44541781,00000037,false,Rx,0,8,00,73,01,10,8C,40,8C,00,
44541820,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
44542686,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
44548690,00000475,false,Rx,0,8,12,00,00,00,00,00,00,00,
44548728,00000496,false,Rx,0,8,12,00,00,00,00,00,00,00,
44551700,0000011B,false,Rx,0,8,82,52,D3,05,80,08,A8,02,
44551757,0000012B,false,Rx,0,8,C5,A8,D3,06,00,00,08,00,
44552693,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
44552745,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
44552786,000001E1,false,Rx,0,8,8F,C0,F7,02,00,00,00,00,
44552832,000001E2,false,Rx,0,8,00,00,00,00,00,00,00,00,
44553691,0000010B,false,Rx,0,8,23,D0,8D,00,00,19,00,05,
44553726,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
44553755,0000010D,false,Rx,0,8,F2,02,19,00,10,00,00,35,
44554687,0000010E,false,Rx,0,8,8C,00,0A,00,8C,C0,AB,57,
44556689,00000121,false,Rx,0,8,AB,09,8D,00,00,22,00,05,
44556743,00000122,false,Rx,0,8,FF,D9,67,1F,3C,32,3C,34,
44556786,00000123,false,Rx,0,8,F2,02,22,00,10,00,00,35,
44556832,00000124,false,Rx,0,8,8C,00,0A,00,8C,00,20,40,
44557690,00000061,false,Rx,0,8,01,92,6F,00,00,00,00,00,
44557724,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
44557748,00000063,false,Rx,0,8,A5,01,15,00,00,08,FD,00,
44557789,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
44558689,000000A1,false,Rx,0,8,45,55,6F,02,04,00,00,00,
44558730,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
44558766,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
44562689,000003A1,false,Rx,0,8,0C,6C,07,00,FF,FF,FF,FF,
44562730,0000019B,false,Rx,0,8,1A,D1,E2,00,00,E4,00,00,
44562765,000003A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
44563690,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
44563718,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
44563744,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
44572689,000000C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
44573689,00000244,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
44573735,000004B4,false,Rx,0,8,00,00,00,00,00,00,00,00,
44573775,000004B5,false,Rx,0,8,08,00,F0,07,00,00,00,00,
44573804,000004B7,false,Rx,0,8,08,00,F0,07,00,00,00,00,
44574698,000004CA,false,Rx,0,8,00,00,00,00,00,00,00,00,
44574723,000004CC,false,Rx,0,8,02,00,00,15,00,00,03,00,
44574747,000004CE,false,Rx,0,8,14,01,FF,FF,FF,FF,FF,FF,
44574779,000004D7,false,Rx,0,8,23,01,00,00,00,00,00,00,
44575688,000004D8,false,Rx,0,8,41,10,F0,F0,40,F2,1E,CC,
44575741,000004DD,false,Rx,0,8,00,00,FE,00,04,00,00,00,
44575779,000004DF,false,Rx,0,8,FF,03,0C,3F,00,00,00,00,
44575805,00000251,false,Rx,0,8,0D,FA,F4,00,00,00,00,00,
44576699,000004E7,false,Rx,0,8,00,30,00,00,00,00,69,00,
44576723,00000252,false,Rx,0,8,00,00,00,00,03,00,00,12,
44576747,000004E8,false,Rx,0,8,62,13,2D,14,01,00,50,00,
44576779,00000253,false,Rx,0,8,12,00,00,39,38,00,80,30,
44577696,00000448,false,Rx,0,8,7F,00,00,00,00,00,00,00,
44577739,000000FF,false,Rx,0,8,CB,10,00,00,00,00,02,00,
44577776,000004E9,false,Rx,0,8,12,00,00,34,00,00,50,01,
44577802,000004EA,false,Rx,0,8,67,00,00,89,00,00,10,00,
44578698,000004EB,false,Rx,0,8,40,98,27,36,80,00,00,00,
44578723,000004EC,false,Rx,0,8,00,00,00,00,00,01,00,00,
44578747,00000394,false,Rx,0,8,2A,22,1A,49,00,00,00,00,
44578782,000003C3,false,Rx,0,8,45,10,31,30,36,00,00,00,
44579696,000004ED,false,Rx,0,8,00,00,00,00,00,FF,FF,1F,
44579737,000003E0,false,Rx,0,8,DF,30,01,00,54,03,00,00,
44579770,000004EE,false,Rx,0,8,FF,FF,00,00,00,00,00,00,
44579795,000003E5,false,Rx,0,8,48,40,01,00,00,00,00,00,
44580690,000004EF,false,Rx,0,8,59,08,00,00,29,14,00,00,
44580713,000003E6,false,Rx,0,8,6F,E0,00,00,00,00,00,00,
44580738,0000041A,false,Rx,0,8,AC,10,12,00,50,41,00,00,
44580774,000004F0,false,Rx,0,8,4A,13,27,36,48,1A,17,02,
44581690,0000041B,false,Rx,0,8,70,D0,00,00,00,00,00,00,
44581737,000004F1,false,Rx,0,8,00,C0,00,00,00,00,00,00,
44581766,0000041C,false,Rx,0,8,9C,40,E8,00,00,00,00,00,
44581799,000004F2,false,Rx,0,8,02,FF,DD,FF,03,01,00,00,
44582728,00000422,false,Rx,0,8,CF,B0,01,00,00,00,00,00,
44582768,000004F3,false,Rx,0,8,00,00,00,00,F0,00,00,00,
44582792,00000432,false,Rx,0,8,03,20,02,00,00,00,00,00,
44582824,000004F9,false,Rx,0,8,E0,FF,FF,FF,FF,FF,FF,FF,
44583688,00000382,false,Rx,0,8,22,3D,00,00,00,01,08,00,
44583733,00000435,false,Rx,0,8,38,E0,00,10,00,00,00,00,
44583768,000004FE,false,Rx,0,8,69,23,00,03,CF,00,48,A8,
44583803,00000442,false,Rx,0,8,CE,20,11,81,00,00,00,00,
44583833,0000063D,false,Rx,0,8,00,80,00,00,00,00,00,00,
44584690,00000444,false,Rx,0,8,C5,C0,20,50,55,50,00,00,
44584716,0000063E,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
44584750,00000445,false,Rx,0,8,67,40,00,00,00,00,00,18,
44585688,00000401,false,Rx,0,8,C6,10,10,00,00,04,00,00,
44585732,00000464,false,Rx,0,8,AA,E0,F0,FF,38,7F,05,00,
44585768,0000063F,false,Rx,0,8,00,10,00,C4,FF,00,00,00,
44585802,00000640,false,Rx,0,8,FF,FF,FF,00,FF,FF,FF,00,
44585837,00000641,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
44586689,00000646,false,Rx,0,8,00,00,00,80,01,00,00,00,
44590687,00000036,false,Rx,0,8,56,16,A2,51,05,00,25,01,
44591688,00000037,false,Rx,0,8,00,89,01,10,94,40,94,00,
44591719,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
44591763,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
44592690,00000091,false,Rx,0,8,7E,CA,F4,00,00,00,00,00,
44592723,00000092,false,Rx,0,8,00,00,00,00,00,00,00,00,
44593688,00000093,false,Rx,0,8,00,00,00,00,00,00,00,00,
44593718,00000094,false,Rx,0,8,00,00,00,00,00,00,00,00,
44597703,000001AB,false,Rx,0,8,D3,FB,FF,40,70,48,00,00,
44597748,000001AC,false,Rx,0,8,00,28,00,00,00,00,00,00,
44597812,00000226,false,Rx,0,8,ED,FA,FF,FF,AA,20,07,42,
44598695,00000227,false,Rx,0,8,02,3A,1E,08,00,F2,A7,02,
44598739,000002FF,false,Rx,0,8,E0,B2,00,C1,00,00,00,00,
44598783,00000472,false,Rx,0,8,5C,EC,00,40,08,41,00,45,
44598808,00000316,false,Rx,0,8,E4,FF,FF,A4,0A,80,0A,00,
44599689,00000473,false,Rx,0,8,5F,24,00,25,00,00,00,78,
44599718,00000146,false,Rx,0,8,FF,07,C4,10,04,01,00,00,
44599762,00000317,false,Rx,0,8,00,00,05,00,00,00,00,00,
44599795,00000147,false,Rx,0,8,00,04,7D,00,40,00,00,00,
44600691,00000474,false,Rx,0,8,53,98,00,00,00,00,00,10,
44600733,00000148,false,Rx,0,8,00,00,00,00,00,5E,40,05,
44600760,000001B1,false,Rx,0,8,C4,B0,C4,00,72,00,00,00,
44600785,00000149,false,Rx,0,8,00,00,00,00,00,00,00,00,
44601696,000001B2,false,Rx,0,8,23,00,04,0E,8C,00,79,EA,
44601724,000001B3,false,Rx,0,8,8C,16,00,00,61,65,69,65,
44601761,000002AB,false,Rx,0,8,BF,C6,F7,2B,00,00,04,00,
44601796,000001B4,false,Rx,0,8,63,67,17,00,00,40,01,00,
44602691,0000011B,false,Rx,0,8,4A,AB,D8,05,80,08,A8,02,
44602720,0000012B,false,Rx,0,8,0D,51,D8,06,00,00,08,00,
44602747,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
44602770,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
44603689,000002AC,false,Rx,0,8,00,FF,FF,00,00,40,00,50,
44603719,00000161,false,Rx,0,8,45,8C,6C,03,00,00,00,02,
44603756,0000010B,false,Rx,0,8,D1,96,92,01,00,1B,00,05,
44603788,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
